Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
REV,Revlon Inc.,Consumer Staples,United States,NYSE,297.42,5.72,-49.56,-47.91,-54.46,-70.30,-75.08,-61.17,-33.23,-24.23,-9.01,6.65,8.00,8.89,9.36,9.95,167.70,231.01,1.08,,9.16,-7.31,-6.76,-2.29,0.98,4.43,-566.07,60.28,119.14,-13.99,-9.72,-4.47,17.80,-5.17,-5.29,-3.09,-0.53,3.56,-66.58,14.54,-11.07,56.70,26.06,14.50,,,,,,,3.94,11.56,9.48,8.87,10.93,12.47
REVG,REV Group Inc.,Industrials,United States,NYSE,651.20,10.68,-23.91,-25.85,-31.08,-20.73,-59.05,,-7.44,-16.33,,12.35,12.96,13.83,14.21,14.73,54.88,51.50,7.34,1.87,4.53,-0.48,-0.01,4.33,4.74,,503.42,69.96,7.66,3.03,12.56,,27.58,7.50,1.53,4.83,8.22,,-245.57,89.99,50.60,8.01,62.44,,,,,,,,31.47,12.66,6.45,51.60,65.76,
REX,REX American Resources Corporation,Energy,United States,NYSE,504.95,85.29,-11.16,-13.87,6.06,16.71,-12.90,336.04,5.28,-2.72,15.84,90.41,93.27,91.76,89.51,89.30,48.19,47.26,1.31,,107.91,36.20,16.77,11.29,4.42,6.60,3547.52,791.11,92.64,6.83,-7.86,10.94,399.46,118.68,47.80,6.55,-5.22,10.85,1644.88,165.53,18.28,10.12,-7.05,6.36,,,,,,,11.96,3.65,3.11,4.82,3.01,5.49
REXR,Rexford Industrial Realty Inc.,Real Estate,United States,NYSE,10035.77,59.12,-26.41,-20.75,3.73,50.42,136.73,,14.55,18.78,,68.96,70.88,69.35,67.67,65.82,25.65,31.25,-18.79,1.88,36.99,30.09,28.63,29.17,31.49,32.11,46.55,38.93,37.59,45.20,52.75,37.76,37.58,29.97,29.00,30.19,32.45,33.44,67.85,43.84,40.53,38.54,103.22,42.36,,,,,,,54.59,41.74,39.45,40.82,37.38,80.19
REZI,Resideo Technologies Inc.,Industrials,United States,NYSE,2957.45,20.34,-21.86,-18.15,-28.48,-6.61,,,-2.25,,,23.34,23.99,24.45,25.47,26.19,44.86,49.19,-9.43,,15.28,8.26,6.59,5.58,,,63.04,42.81,4.61,11.58,,,18.08,10.00,3.13,2.72,,,554.05,159.27,-15.77,6.46,,,,,,,,,-36.49,-32.67,-24.60,30.27,,
RF,Regions Financial Corporation,Financials,United States,NYSE,17774.18,19.02,-11.39,-23.10,3.49,40.63,53.21,268.31,12.01,8.89,13.91,21.38,21.95,22.22,21.73,21.71,35.30,38.84,3.96,3.58,40.46,12.77,8.05,6.04,,,,,,,,,,,,,,,130.44,26.24,12.75,16.73,,,1.19,6.05,6.69,1.92,1.19,1.06,-4.71,2.86,4.42,-0.19,-0.37,3.11
RFI,Cohen & Steers Total Return Realty Fund Inc.,,,NYSE,360.25,13.77,-17.17,-17.46,-9.86,19.84,59.92,142.86,6.21,9.83,9.27,14.64,15.21,15.62,15.79,15.80,21.65,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,Rafael Holdings Inc.,Real Estate,United States,NYSE,51.90,2.16,-57.65,-54.04,-96.27,-90.48,,,-54.27,,,2.27,3.09,7.34,15.12,20.60,104.78,82.87,-200.61,,-19.12,-10.26,-2.37,-6.61,,,169.49,84.58,81.03,80.46,,,-19.12,-10.26,-2.37,-6.61,,,135.66,128.69,28.20,103.11,,,,,,,,,4.70,4.97,4.65,20.16,,
RFM,RiverNorth Flexible Municipal Income Fund Inc.,,,NYSE,95.73,17.39,-17.87,-19.34,-20.08,,,,,,,17.97,19.18,20.19,20.99,21.46,14.69,18.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc.,,,NYSE,327.21,14.87,-22.50,-21.20,-23.89,,,,,,,15.55,16.72,17.63,18.35,18.69,16.87,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGA,Reinsurance Group of America Incorporated,Financials,United States,NYSE,7765.46,115.92,7.22,1.27,9.34,-20.89,-1.97,152.41,-7.50,-0.40,9.69,113.30,112.22,112.61,112.96,114.56,33.91,33.94,1.61,2.52,14.13,7.93,8.96,7.65,6.24,6.63,12.16,-21.12,-6.73,-7.22,-4.15,0.15,13.50,-10.45,-0.80,-0.96,0.93,3.66,48.67,-15.79,-4.84,-2.53,-1.46,1.23,,,,,,,-9.37,6.09,15.86,13.07,9.19,8.31
RGR,Sturm Ruger & Company Inc.,Consumer Discretionary,United States,NYSE,1118.78,63.53,-4.44,-4.44,-18.05,37.39,25.16,136.66,11.15,4.58,8.98,68.12,67.68,69.66,71.21,72.40,28.92,30.16,0.19,5.24,28.45,33.42,13.81,1.92,4.29,8.31,70.02,127.01,44.18,8.40,11.12,12.40,45.80,67.61,27.43,4.83,7.47,9.53,72.46,119.73,45.19,12.25,22.06,14.57,,,,,,,39.30,11.39,10.29,5.93,9.84,10.18
RGS,Regis Corporation,Consumer Discretionary,United States,NYSE,59.61,1.31,-24.71,-18.63,-84.61,-92.49,-87.02,-92.77,-57.75,-33.48,-23.07,1.39,1.54,1.92,2.86,3.99,102.99,124.04,-60.91,,-38.02,-37.69,-30.48,-20.31,-19.48,-15.28,26.30,374.68,40.93,25.65,26.81,-0.10,-52.47,-52.56,-42.57,-28.52,-25.20,-20.93,-33.86,182.25,160.16,58.54,-2.83,28.96,,,,,,,103.41,167.47,50.67,20.03,-3.06,-1.07
RGT,Royce Global Value Trust Inc.,,,NYSE,51.08,9.12,-30.49,-29.63,-27.72,12.05,24.63,,3.86,4.49,,10.22,11.14,12.31,12.97,13.29,22.00,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH,RH,Consumer Discretionary,United States,NYSE,6468.94,262.10,-51.10,-47.03,-62.18,119.77,318.49,,29.95,33.09,,318.34,374.01,443.06,491.84,520.05,53.60,67.29,-2.48,,31.95,19.16,14.47,11.98,10.51,14.65,55.43,58.96,50.40,57.36,27.74,42.22,39.25,30.17,23.41,21.63,15.16,17.94,153.31,76.76,71.82,163.69,33.52,42.05,,,,,,,308.10,123.29,56.57,8.17,8.79,28.93
RHI,Robert Half International Inc.,Industrials,United States,NYSE,8539.57,78.52,-28.98,-28.00,-7.82,45.33,76.00,232.23,13.24,11.95,12.74,101.24,104.74,106.31,104.79,102.15,31.18,37.17,3.17,2.06,26.47,3.14,3.66,4.24,4.67,5.52,115.00,14.59,7.44,6.06,5.91,11.53,33.96,3.33,3.79,4.53,4.95,6.11,95.45,14.77,11.29,11.76,10.06,14.85,,,,,,,18.25,11.34,10.75,5.75,5.76,6.57
RHP,Ryman Hospitality Properties Inc.,Real Estate,United States,NYSE,4117.34,75.00,-18.44,-18.40,0.63,-2.41,34.95,244.39,-0.81,6.17,13.14,88.18,87.61,87.35,85.69,84.31,42.65,45.23,0.10,,79.61,-23.83,-9.82,-4.09,-1.59,-0.24,-75.84,-49.51,-33.73,-20.38,-11.04,-1.91,-2353.00,-36.92,-19.03,-10.00,-4.99,-1.96,-57.60,10.17,-12.56,2.12,5.58,33.05,,,,,,,-488.83,-41.64,-12.54,-16.54,-13.05,-17.56
RIV,RiverNorth Opportunities Fund Inc.,,,NYSE,188.38,14.38,-3.65,-7.53,-10.63,25.92,33.26,,7.97,5.90,,14.98,15.43,15.88,16.33,16.61,21.54,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJAC,Jackson Acquisition Company,Financials,United States,NYSE,274.23,9.86,,,,,,,,,,,,,,,11.84,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJF,Raymond James Financial Inc.,Financials,United States,NYSE,19646.61,90.68,-8.75,-16.29,8.30,70.55,80.25,358.68,19.44,12.48,16.43,100.05,101.08,100.33,98.16,96.42,31.82,37.16,0.18,1.41,26.50,12.94,10.69,12.77,10.62,11.51,,,,,,,27.41,13.17,10.86,12.92,10.86,11.58,71.52,16.48,17.86,21.52,16.55,17.56,,,,,,,13.03,11.06,8.72,10.78,9.96,11.34
RKLY,Rockley Photonics Holdings Limited,Information Technology,United Kingdom,NYSE,323.80,2.51,-42.30,-37.41,-75.15,,,,,,,3.42,3.71,4.56,5.61,6.35,119.73,109.56,-52.30,,-63.24,-36.69,,,,,99.38,58.94,,,,,68.85,-44.00,,,,,109.29,81.77,,,,,,,,,,,-393.32,66.71,,,,
RKT,Rocket Companies Inc.,Financials,United States,NYSE,16841.11,8.56,-34.18,-34.93,-51.93,,,,,,,9.63,11.12,12.40,13.40,14.36,48.53,58.15,28.80,11.80,-17.11,59.12,45.14,,,,-32.99,138.25,98.98,,,,-17.11,59.12,45.14,,,,55.70,,,,,,,,,,,,-242.41,-57.35,-38.60,,,
RKTA,Rocket Internet Growth Opportunities Corp.,Financials,Cayman Islands,NYSE,327.07,9.80,0.00,0.10,0.31,,,,,,,9.75,9.76,9.75,,,4.41,2.94,-9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL,Ralph Lauren Corporation,Consumer Discretionary,United States,NYSE,6496.89,93.20,-20.48,-19.95,-15.75,-11.56,41.98,-23.23,-4.01,7.25,-2.61,106.55,109.90,112.58,113.17,114.95,42.42,47.58,7.58,3.02,41.30,0.48,-0.50,-1.34,-2.86,-0.98,314.29,17.13,5.34,4.03,-3.40,-2.40,43.48,4.30,2.13,1.50,-0.77,0.37,-595.54,24.96,11.67,43.30,-2.22,-1.26,,,,,,,-1.57,-3.49,-11.56,-6.86,-7.94,-3.99
RLI,RLI Corp.,Financials,United States,NYSE,5243.97,115.72,3.71,3.26,15.20,41.65,140.69,418.22,12.28,19.17,17.86,111.48,110.22,109.34,108.92,108.43,23.48,25.62,-0.06,2.60,19.89,8.40,12.96,7.63,6.18,6.65,77.72,19.82,74.80,15.43,7.93,5.57,56.90,15.61,46.29,14.24,7.82,6.02,77.83,20.73,63.28,19.44,10.90,8.24,,,,,,,8.64,11.77,16.05,9.14,6.19,4.85
RLJ,RLJ Lodging Trust,Real Estate,United States,NYSE,1851.77,11.22,-19.33,-22.39,-19.04,-34.13,-31.35,-5.53,-12.97,-7.24,-0.57,13.25,13.44,13.70,13.82,14.08,43.06,47.44,0.14,0.36,66.42,-29.20,-23.62,-7.49,-4.80,0.40,-79.96,-53.72,-42.16,-25.68,-18.01,-6.93,-1419.99,-38.51,-30.37,-15.04,-10.09,-2.97,-24.55,53.70,17.08,8.78,12.30,38.91,,,,,,,-11.69,-15.37,-12.30,-1.78,-2.13,1.13
RLTY,Cohen & Steers Real Estate Opportunities Income Fund,,,NYSE,257.20,16.86,,,,,,,,,,,,,,,35.42,35.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLX,RLX Technology Inc.,Consumer Staples,China,NYSE,3002.91,1.94,-50.26,-47.14,-75.06,,,,,,,2.18,2.69,3.23,3.62,4.67,114.11,122.66,-52.07,,123.08,134.51,300.53,,,,17381.98,538.49,913.05,,,,140.39,151.41,295.74,,,,-1680.56,551.18,1817.91,,,,,,,,,,798.50,1057.09,1168.13,,,
RM,Regional Management Corp.,Financials,United States,NYSE,366.76,37.92,-33.19,-31.30,-14.55,52.41,71.77,150.72,15.05,11.41,9.61,45.49,48.35,50.77,51.73,50.79,39.99,38.71,19.84,2.90,14.98,10.56,12.33,12.65,11.47,15.25,48.98,26.98,26.28,22.11,21.46,13.34,27.71,19.31,18.40,15.56,15.15,15.28,231.79,40.81,35.89,29.84,29.14,15.47,,,,,,,3.71,-3.49,0.50,6.33,6.42,17.96
RMAX,RE/MAX Holdings Inc.,Real Estate,United States,NYSE,786.74,24.72,-17.48,-15.88,-22.49,-16.80,-50.96,,-5.93,-13.26,,25.87,27.17,28.15,29.21,30.10,32.09,37.00,1.46,3.72,23.95,8.07,15.74,13.42,9.83,9.08,8.35,-12.51,-9.26,-6.04,-3.48,3.40,22.67,8.52,5.17,7.08,5.41,5.98,-238.81,-21.40,-16.56,-6.81,2.17,-4.31,,,,,,,-75.13,-46.43,-32.50,-22.11,-6.97,-12.02
RMD,ResMed Inc.,Health Care,United States,NYSE,31867.95,217.67,-16.11,-7.89,-12.58,80.26,199.51,722.23,21.66,24.49,23.42,223.38,231.53,239.03,246.58,241.84,29.40,36.25,0.02,0.77,8.11,10.75,10.96,11.70,10.84,9.91,13.41,20.12,17.87,16.05,12.14,13.05,6.91,10.89,11.52,12.12,9.68,9.77,-23.67,8.30,14.56,6.13,4.65,7.65,,,,,,,256.51,35.86,-9.98,10.98,-12.36,-8.97
RMI,RiverNorth Opportunistic Municipal Income Fund Inc.,,,NYSE,111.21,17.45,-19.08,-18.35,-18.88,1.86,,,0.62,,,17.91,19.12,20.01,20.74,21.12,16.98,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,,,NYSE,323.33,16.38,-16.00,-15.37,-17.20,,,,,,,16.49,17.42,18.00,18.64,18.91,17.48,22.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc.,,,NYSE,144.29,17.49,,,,,,,,,,18.08,,,,,28.66,28.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,Romeo Power Inc.,Industrials,United States,NYSE,82.69,0.55,-85.02,-83.07,-92.42,-94.40,,,-61.68,,,1.15,1.81,2.52,3.19,4.03,97.61,110.56,-46.90,,87.25,40.70,76.35,,,,205.07,86.06,34.74,,,,137.44,56.21,29.94,,,,-185.44,-59.06,-44.70,,,,,,,,,,42.64,941.60,80.18,,,
RMPL,Rafhan Maize Products Co. Limited,Consumer Staples,Pakistan,KASE,434.88,9950.00,8.17,2.70,5.66,99.61,96.72,410.91,26.31,14.61,17.78,10457.46,10263.12,10176.84,9887.08,9506.90,44.12,50.18,,5.53,18.78,9.93,12.96,10.99,7.79,8.84,5.35,6.90,8.55,8.73,12.12,10.05,5.48,7.24,9.16,8.22,12.04,10.51,2.68,7.21,9.46,10.03,13.90,11.89,,,,,,,-1.56,4.28,6.50,4.03,7.34,10.49
RMT,Royce Micro-Cap Trust Inc.,,,NYSE,377.22,8.51,-22.78,-20.15,-22.84,31.48,45.16,170.39,9.53,7.72,10.44,9.59,10.05,10.49,10.75,10.98,25.06,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNG,RingCentral Inc.,Information Technology,United States,NYSE,5401.62,56.92,-69.62,-66.97,-80.53,-52.44,53.84,,-21.91,8.98,,91.49,121.00,149.27,169.97,187.15,69.25,81.71,-0.35,,34.73,32.90,33.28,33.19,32.72,35.07,166.50,157.05,163.82,87.95,31.16,36.10,33.29,30.63,30.44,31.80,34.61,37.97,353.34,164.93,143.06,87.52,34.06,39.07,,,,,,,-426.07,-9.38,20.97,30.60,24.24,26.08
RNGR,Ranger Energy Services Inc.,Energy,United States,NYSE,254.66,10.31,0.39,-0.67,18.23,29.04,,,8.85,,,10.19,10.20,10.14,9.74,9.38,57.73,36.13,0.71,,56.07,-6.73,-1.11,40.89,,,135.47,80.72,80.39,55.18,,,-25.31,-36.50,-23.36,17.16,,,-183.50,118.58,37.61,11.46,,,,,,,,,157.82,52.24,37.86,18.79,,
RNP,Cohen & Steers REIT and Preferred Income Fund Inc.,,,NYSE,1061.37,22.30,-19.41,-19.38,-12.43,23.80,52.38,172.14,7.36,8.77,10.51,23.78,24.93,25.43,25.74,25.84,22.64,27.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROG,Rogers Corporation,Information Technology,United States,NYSE,4939.28,262.68,-3.78,-4.12,34.22,56.94,132.54,548.27,16.18,18.35,20.52,267.97,269.47,258.01,245.93,236.70,34.02,8.81,0.18,,16.24,1.91,2.00,7.29,6.23,5.46,12.42,6.33,4.32,8.21,5.27,8.23,18.40,5.65,4.12,7.06,5.91,6.96,116.31,51.17,7.25,17.50,10.60,11.30,,,,,,,-9.52,5.73,12.09,14.51,3.47,12.29
ROK,Rockwell Automation Inc.,Industrials,United States,NYSE,23267.43,200.13,-42.08,-38.38,-29.24,34.44,34.06,279.18,10.35,6.03,14.24,239.01,267.19,280.53,286.55,284.49,29.99,36.67,0.32,2.21,10.55,2.23,1.63,3.54,0.79,1.55,6.76,-8.33,-3.24,2.69,-0.38,2.18,11.66,-0.04,0.15,3.20,0.73,1.94,32.70,39.71,36.37,13.23,7.35,6.89,,,,,,,104.95,61.95,90.47,27.86,7.50,14.61
ROL,Rollins Inc.,Industrials,United States,NYSE,18078.23,36.71,7.98,9.65,6.27,53.84,113.97,537.86,15.41,16.40,20.33,33.98,33.38,34.08,34.84,34.82,27.66,28.13,0.04,1.25,12.17,9.67,10.00,9.03,8.03,7.24,19.53,17.74,12.42,11.12,10.51,10.51,13.40,11.12,10.82,9.51,8.70,7.93,34.45,31.32,14.82,15.94,14.29,13.29,,,,,,,-30.45,-6.96,7.53,-3.79,7.80,17.63
RONI,Rice Acquisition Corp. II,Financials,United States,NYSE,422.22,9.79,-2.10,-2.00,,,,,,,,9.82,9.86,9.89,,,6.06,4.36,-91.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROP,Roper Technologies Inc.,Information Technology,United States,NYSE,42579.01,402.02,-17.93,-12.63,-14.95,9.69,76.34,339.40,3.12,11.99,15.93,438.60,445.88,452.66,458.60,457.72,22.51,26.46,-0.23,0.60,19.03,10.55,3.63,8.80,7.21,7.52,22.73,9.05,4.20,8.24,6.72,9.11,19.77,11.69,6.10,10.93,9.30,9.96,21.36,-19.26,6.87,11.84,8.62,10.43,,,,,,,-14.41,23.37,18.72,6.96,24.80,28.12
ROSS,Ross Acquisition Corp II,Financials,United States,NYSE,422.63,9.80,0.41,0.62,1.03,,,,,,,9.79,9.77,9.78,9.77,,6.61,3.27,-7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPM,RPM International Inc.,Materials,United States,NYSE,10357.06,79.98,-20.09,-12.24,-8.58,37.76,61.13,265.38,11.25,9.99,13.81,83.23,86.55,86.56,86.08,87.17,24.69,28.39,0.67,1.98,10.88,4.75,4.69,4.87,4.87,6.09,30.45,20.37,9.47,5.72,5.97,7.84,13.89,7.04,5.42,2.89,3.63,5.56,65.13,37.32,14.17,7.22,8.09,10.27,,,,,,,-59.20,-27.24,17.01,-11.20,0.58,6.98
RPT,RPT Realty,Real Estate,United States,NYSE,852.31,9.82,-24.89,-26.48,-17.81,-7.08,-0.06,30.10,-2.41,-0.01,2.66,12.36,12.57,12.81,12.79,12.82,32.48,33.50,-5.19,5.09,12.51,-3.65,-5.89,-3.61,-0.06,6.48,68.40,-11.73,-13.20,-9.45,-2.16,4.18,14.84,-4.27,-6.20,-3.52,0.08,6.30,-770.76,-13.39,57.35,2.84,61.80,9.88,,,,,,,13.05,3.41,3.78,1.47,1.21,8.07
RQI,Cohen & Steers Quality Income Realty Fund Inc.,,,NYSE,1890.95,14.08,-20.22,-16.22,-6.14,25.92,62.33,180.22,7.97,10.16,10.84,15.01,15.62,15.77,15.82,15.77,26.61,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAC,Rigel Resource Acquisition Corp.,Financials,United States,NYSE,373.31,9.96,1.58,0.96,,,,,,,,,,,,,3.51,3.17,-105.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC,Range Resources Corporation,Energy,United States,NYSE,6380.81,25.62,43.69,36.93,55.74,321.79,22.75,-56.35,61.43,4.18,-7.95,28.70,25.52,24.83,22.97,21.52,61.45,68.18,0.51,,101.04,17.33,2.41,21.34,8.35,11.66,-655.48,-43.12,96.53,1.74,-5.38,11.34,390.87,49.45,8.09,30.87,4.83,7.79,-157.85,-51.02,-38.22,-4.61,-5.99,21.65,,,,,,,27.37,-5.74,-19.91,-11.09,-6.97,-1.36
RRX,Regal Rexnord Corporation,Industrials,United States,NYSE,7570.83,112.99,-33.26,-33.43,-6.55,51.58,51.29,112.57,14.84,8.62,7.82,136.26,145.63,147.73,147.13,145.63,31.71,34.10,1.92,7.37,31.07,8.48,1.48,3.39,2.27,3.10,14.19,6.26,0.42,3.60,4.52,3.13,32.77,12.25,4.29,4.77,4.68,4.73,10.88,-6.27,-3.17,0.63,31.42,3.26,,,,,,,-131.56,-25.58,-3.80,4.41,-19.72,4.37
RS,Reliance Steel & Aluminum Co.,Materials,United States,NYSE,10690.39,172.57,7.38,4.60,18.40,98.57,165.39,320.23,25.64,21.52,15.42,185.33,176.47,170.33,166.47,165.94,31.71,37.21,3.27,1.81,59.93,13.33,6.91,10.35,4.36,5.65,180.25,39.34,26.33,27.62,17.37,13.12,60.10,16.31,11.13,11.59,8.04,8.53,282.82,41.92,30.64,35.95,21.03,15.18,,,,,,,29.92,15.58,18.84,19.91,14.34,11.05
RSF,RiverNorth Specialty Finance Corporation,,,NYSE,41.78,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSG,Republic Services Inc.,Industrials,United States,NYSE,41021.59,129.86,-6.23,-2.24,17.17,57.02,121.86,530.96,16.20,17.25,20.20,129.44,130.26,130.22,128.22,125.11,21.16,24.09,1.07,1.42,11.24,4.72,4.00,3.77,3.62,3.26,15.56,8.81,7.20,5.96,7.73,2.96,12.59,7.78,6.11,5.10,5.67,3.40,33.42,9.65,7.56,16.07,13.03,8.15,,,,,,,9.93,6.08,4.69,2.36,2.80,1.98
RSI,Rush Street Interactive Inc.,Consumer Discretionary,United States,NYSE,1211.33,5.51,-66.61,-63.49,-52.62,,,,,,,6.88,9.13,11.82,12.08,12.19,74.60,84.15,-0.04,,75.26,176.88,199.19,,,,-29.34,105.49,106.59,,,,77.98,125.12,174.78,,,,-1902.87,-6.83,21.99,,,,,,,,,,-144.82,76.20,83.62,,,
RSKD,Riskified Ltd.,Information Technology,Israel,NYSE,735.29,4.40,-44.02,-35.48,,,,,,,,5.60,6.19,9.23,,,80.86,78.62,-53.82,,35.00,32.48,,,,,713.72,99.82,,,,,32.48,36.82,,,,,1476.50,255.24,,,,,,,,,,,-1256.95,257.52,,,,
RTX,Raytheon Technologies Corporation,Industrials,United States,NYSE,141069.13,95.12,11.81,6.39,13.96,32.77,48.34,176.43,9.89,8.19,10.69,96.69,93.86,92.46,91.03,90.27,24.24,26.50,1.91,2.19,13.79,19.16,22.88,2.38,1.53,1.45,285.14,9.03,23.17,-3.34,-4.23,-1.50,45.30,7.04,20.07,-4.51,-4.27,-2.04,-209.80,-16.46,-9.82,-5.23,-6.57,-2.50,,,,,,,-12.25,1.48,-18.02,5.57,7.79,100.44
RVLV,Revolve Group Inc.,Consumer Discretionary,United States,NYSE,2128.87,29.04,-48.18,-46.60,-55.61,-22.14,,,-7.99,,,41.05,45.59,52.72,55.03,55.47,69.35,76.51,-0.40,,53.52,21.79,21.36,23.36,,,72.42,46.44,36.06,80.20,,,60.45,23.35,22.68,27.50,,,75.81,67.31,48.18,110.72,,,,,,,,,59.46,57.02,71.49,67.07,,
RVT,Royce Value Trust Inc.,,,NYSE,1501.95,14.54,-22.44,-19.52,-12.11,34.64,50.27,181.41,10.40,8.47,10.89,15.80,16.64,17.21,17.45,17.69,24.95,29.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWT,Redwood Trust Inc.,Real Estate,United States,NYSE,963.57,8.01,-35.94,-35.21,-25.73,-38.82,-31.45,24.23,-15.08,-7.26,2.19,9.59,10.62,11.35,11.52,11.52,35.99,43.06,-9.02,11.24,-271.42,29.08,36.12,16.00,14.35,22.27,,,,,,,-260.71,29.11,36.33,16.66,14.62,28.35,-154.93,37.45,38.77,19.48,17.96,28.35,,,,,,,27.56,-10.16,-0.11,3.19,0.98,4.18
RYAM,Rayonier Advanced Materials Inc.,Materials,United States,NYSE,181.33,2.84,-50.26,-52.82,-59.43,-50.61,-81.14,,-20.92,-28.33,,4.93,5.24,5.69,5.91,6.17,53.11,57.93,0.17,,4.74,-0.82,-10.40,10.13,5.66,3.26,-50.86,-55.49,-67.46,-47.27,-38.82,-32.28,17.80,18.22,-36.45,-16.69,-14.50,-13.63,11866.49,72.00,-19.73,-1.95,11.17,-11.03,,,,,,,19.23,10.83,6.16,29.89,43.52,5.22
RYAN,Ryan Specialty Holdings Inc.,Financials,United States,NYSE,10344.78,39.91,-1.09,8.36,,,,,,,,38.14,38.13,37.79,,,37.83,43.02,-10.90,,40.87,37.42,,,,,23.16,46.99,,,,,36.38,34.23,,,,,-3.28,1.32,,,,,,,,,,,-12.49,41.47,,,,
RYI,Ryerson Holding Corporation,Materials,United States,NYSE,788.82,20.40,-21.06,-21.81,49.54,154.89,122.55,,36.52,17.32,,30.67,28.36,27.50,25.99,24.27,66.39,75.57,0.29,1.91,63.71,12.28,8.79,14.69,6.63,1.84,523.70,50.72,42.15,26.67,20.67,13.80,84.64,17.69,14.79,14.98,9.86,5.70,-547.26,88.99,40.55,73.54,41.67,43.23,,,,,,,-1601.62,1377.08,52.20,13.75,4.11,-1.46
RYN,Rayonier Inc.,Real Estate,United States,NYSE,5608.84,37.51,-5.74,-2.15,3.14,35.52,56.90,60.30,10.64,9.41,4.82,40.22,39.61,39.14,38.70,38.36,26.16,28.97,-4.25,2.92,29.15,24.88,10.78,6.34,9.09,-2.47,132.41,52.84,14.75,0.12,16.28,-3.44,93.60,43.04,14.13,1.61,14.75,-2.85,311.36,60.65,14.28,-6.37,6.32,-5.76,,,,,,,20.44,11.03,-2.02,4.70,2.56,2.96
RZA,Austin Engineering Limited,Industrials,Australia,DB,97.64,0.1560,25.76,20.00,111.37,64.29,15.90,,17.96,2.99,,0.1635,0.1553,0.1485,0.1419,0.1306,71.76,69.11,,2.06,-5.97,-6.20,-9.63,1.54,-0.47,-0.03,-34.91,-8.45,14.69,-13.72,14.58,-9.68,-3.11,-9.84,-13.40,-3.53,-5.86,-3.17,-110.41,-65.70,-64.37,-57.82,-6.98,-30.81,,,,,,,-7.87,-6.44,-5.22,-4.44,1.02,10.67
