Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
SPRO,Spero Therapeutics Inc.,Health Care,United States,NasdaqGS,27.06,0.82,-94.85,-93.71,-94.64,-92.57,,,-57.90,,,4.66,7.33,9.75,10.96,11.55,95.38,121.76,-134.07,,95.67,0.30,66.35,122.47,,,11.20,17.97,27.14,21.50,,,-19.77,-1.44,15.64,12.22,,,14.66,21.38,29.15,28.63,,,,,,,,,-33.14,8.81,-8.57,18.67,,
SPSC,SPS Commerce Inc.,Information Technology,United States,NasdaqGS,4205.44,116.51,-18.15,-2.63,16.76,129.37,276.51,647.58,31.81,30.31,22.25,117.93,121.97,130.21,128.57,123.39,41.92,44.81,0.57,,23.24,17.49,15.78,14.81,17.06,20.85,9.82,19.76,27.25,53.88,43.56,44.72,19.18,16.49,15.06,14.51,16.33,19.53,-2.17,15.02,23.16,55.14,49.24,12.53,,,,,,,25.16,5.13,7.50,9.35,9.23,19.34
SPTN,SpartanNash Company,Consumer Staples,United States,NasdaqGS,1101.49,30.49,20.00,20.75,71.31,204.20,42.98,124.58,44.80,7.40,8.41,32.26,29.93,28.31,26.69,25.55,32.35,39.77,0.48,2.69,-4.47,2.29,3.46,3.39,1.74,,-9.85,49.45,0.73,-4.86,-2.09,,-1.48,6.24,8.13,4.78,2.81,,-2.85,258.39,30.00,5.35,3.34,,,,,,,,12.10,14.25,6.33,2.10,2.07,
SPWH,Sportsman's Warehouse Holdings Inc.,Consumer Discretionary,United States,NasdaqGS,442.53,10.03,-15.00,-16.56,-43.24,138.81,88.89,,33.59,13.54,,10.32,10.68,12.38,13.45,14.17,44.16,50.85,0.42,,3.74,30.35,21.05,14.07,13.01,14.87,-25.12,71.48,29.07,10.53,10.82,13.80,2.91,28.56,19.83,13.25,12.48,15.39,18.70,131.64,65.91,29.60,34.27,12.40,,,,,,,53.99,69.65,58.53,62.13,35.60,20.03
SPWR,SunPower Corporation,Information Technology,United States,NasdaqGS,3126.05,17.98,-13.85,-7.22,-34.81,121.64,214.20,466.22,30.32,25.68,18.90,18.24,18.64,21.11,21.42,22.03,72.29,81.98,0.38,,17.66,10.08,3.25,-12.31,-11.15,-5.68,-16.66,-38.06,-60.80,-41.09,-32.88,-20.63,32.16,16.18,-24.63,-0.02,-13.77,-0.21,-107.86,29.84,-64.15,-39.17,-23.60,-24.41,,,,,,,-41.22,782.98,2.34,-24.45,-23.14,-14.99
SRCE,1st Source Corporation,Financials,United States,NasdaqGS,1112.22,44.97,-8.11,-12.72,7.56,7.04,4.31,169.99,2.29,0.85,10.43,46.18,47.29,47.64,47.22,47.30,25.39,25.04,2.57,2.76,15.52,4.85,5.27,6.12,,,,,,,,,,,,,,,45.55,13.53,12.88,15.45,,,4.17,6.88,8.28,7.58,6.73,6.35,3.67,5.75,7.07,7.18,6.69,6.67
SRCL,Stericycle Inc.,Industrials,United States,NasdaqGS,4108.05,44.61,-25.20,-24.29,-36.72,-5.29,-41.67,-51.76,-1.79,-10.20,-7.02,51.74,54.02,56.77,59.16,61.79,27.63,30.35,0.09,,-1.07,-10.56,-8.77,-5.77,0.50,4.68,-7.29,15.00,-12.02,-16.87,-12.84,-6.21,-4.27,-7.59,-10.19,-7.66,-1.92,2.28,-51.48,-71.69,-51.57,-33.03,-29.66,-19.21,,,,,,,-6.44,-18.38,-15.29,-12.20,-0.53,0.91
SRDX,Surmodics Inc.,Health Care,United States,NasdaqGS,514.41,36.77,-23.63,-21.48,-31.78,-10.19,30.04,117.96,-3.51,5.39,8.09,40.05,41.74,44.50,46.76,47.90,39.02,42.12,0.01,,10.83,2.50,8.93,8.06,9.02,7.14,-432.13,-22.16,75.86,-28.04,-19.26,-13.41,31.22,6.74,13.47,-1.69,1.86,1.87,277.29,-25.29,-1.67,-15.76,-13.85,-13.71,,,,,,,-36.61,-16.38,-3.50,-0.11,-5.88,-7.59
SREV,ServiceSource International Inc.,Information Technology,United States,NasdaqGS,147.21,1.47,48.47,42.03,5.76,58.63,-62.21,-89.13,16.59,-17.66,-19.88,1.32,1.22,1.23,1.28,1.28,57.05,70.55,0.28,,0.57,-4.84,-6.36,-5.00,-4.60,-0.49,-22.80,-13.09,-4.79,-3.70,-20.04,13.93,-3.23,-5.96,-8.89,-8.70,-4.73,-4.90,-20.60,-11.23,-16.05,-14.45,-23.42,-0.26,,,,,,,-11.96,-14.02,-14.02,-9.83,-12.28,-10.31
SRGA,Surgalign Holdings Inc.,Health Care,United States,NasdaqGS,23.58,3.56,-83.44,-85.16,-89.40,-97.24,-97.92,-96.75,-69.71,-53.84,-28.98,6.80,11.72,16.15,20.23,24.54,89.43,98.95,-270.92,,-11.06,-12.21,-0.59,-19.99,-14.13,-6.07,-21.24,-9.98,-0.36,169.62,17.96,15.93,-11.01,-15.66,1.43,-13.99,-10.78,-2.05,150.57,-36.76,200.39,43.72,63.62,26.02,,,,,,,-65.92,-51.18,-55.92,-37.45,-28.07,-25.61
SRPT,Sarepta Therapeutics Inc.,Health Care,United States,NasdaqGS,7041.20,80.47,-10.64,-5.88,10.32,-44.99,134.20,1976.11,-18.03,18.52,35.38,75.43,76.85,78.97,78.37,78.15,48.67,49.75,-8.01,,29.96,35.76,32.60,164.51,84.20,31.05,-20.36,-7.24,9.35,11.40,18.91,29.14,-32.45,-16.25,7.13,-1.69,10.14,23.95,-24.43,-23.47,4.98,9.40,17.46,68.15,,,,,,,22.14,6.50,-3.62,22.70,20.92,42.62
SRRK,Scholar Rock Holding Corporation,Health Care,United States,NasdaqGS,432.64,8.38,-66.26,-60.86,-71.11,-45.73,,,-18.40,,,9.63,13.70,17.54,21.28,22.56,94.91,112.81,-4.10,,22.16,-4.18,,118.36,,,49.54,54.34,36.85,51.63,,,22.16,-25.31,-19.68,9.24,,,52.40,60.76,38.76,52.07,,,,,,,,,-34.01,23.45,17.30,41.79,,
SSB,SouthState Corporation,Financials,United States,NasdaqGS,5765.09,76.47,-3.37,-14.01,1.54,11.31,-1.28,162.73,3.63,-0.26,10.13,80.38,81.45,80.81,78.60,79.80,32.73,32.48,4.02,2.56,72.21,56.36,34.01,28.60,,,,,,,,,,,,,,,294.21,59.69,38.53,36.25,,,3.34,42.27,26.61,33.45,25.40,28.82,5.90,53.08,33.49,32.54,25.87,25.98
SSBK,Southern States Bancshares Inc.,Financials,United States,NasdaqGS,196.78,22.49,15.87,15.22,,,,,,,,22.30,21.53,21.01,,,20.75,23.93,-7.53,1.20,29.72,30.14,25.22,,,,,,,,,,,,,,,,53.36,82.05,34.02,,,,25.98,18.29,22.89,,,,30.16,21.41,21.25,,,
SSNC,SS&C Technologies Holdings Inc.,Information Technology,United States,NasdaqGS,15279.15,59.97,-26.43,-27.30,-16.58,7.80,59.76,382.75,2.53,9.81,17.03,67.70,71.90,72.68,73.09,73.13,24.98,29.70,1.75,1.27,8.21,4.41,13.87,27.80,30.88,29.84,24.21,16.57,28.96,34.37,30.10,29.71,14.46,9.34,19.79,28.89,31.45,29.22,27.96,35.07,97.91,43.60,29.48,31.68,,,,,,,-14.89,-13.88,-13.05,13.15,36.42,47.42
SSP,The E.W. Scripps Company,Communication Services,United States,NasdaqGS,1067.78,12.82,-33.75,-36.25,-33.02,-14.44,-24.67,57.16,-5.06,-5.50,4.62,17.61,18.42,18.61,18.55,18.89,38.70,42.40,0.86,,22.94,29.99,25.42,21.16,24.28,12.10,30.19,90.89,36.95,29.60,44.23,72.76,26.90,34.63,36.96,27.90,30.80,16.15,-54.44,158.40,81.92,12.79,42.02,22.96,,,,,,,226.97,59.48,101.37,143.38,49.63,27.44
SSSS,SuRo Capital Corp.,,,NasdaqGS,206.78,6.73,-47.41,-46.03,-27.98,108.10,216.30,108.03,27.61,25.85,7.59,8.45,9.75,10.67,11.16,11.60,42.30,47.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSYS,Stratasys Ltd.,Information Technology,United States,NasdaqGS,1185.38,17.85,-27.11,-25.06,-20.91,-36.25,-22.69,-65.88,-13.91,-5.01,-10.18,21.14,22.06,23.70,23.24,23.12,66.76,65.72,-0.45,,16.59,-2.29,-2.90,-2.02,-2.97,14.56,26.54,151.84,103.26,3.74,4.94,9.62,14.94,-8.08,-6.59,-3.89,-4.96,12.39,-86.03,139.02,78.14,-4.30,-8.94,11.63,,,,,,,24.75,3.90,4.41,5.22,2.79,18.74
STBA,S&T Bancorp Inc.,Financials,United States,NasdaqGS,1096.00,27.88,-9.80,-16.00,-1.63,-17.06,-10.90,100.52,-6.03,-2.28,7.20,29.05,29.92,30.16,30.00,30.46,26.09,23.60,0.05,4.16,58.71,7.30,6.86,6.80,,,,,,,,,,,,,,,424.44,5.98,1.56,9.10,,,4.48,0.60,8.84,7.46,10.27,9.42,6.93,1.02,8.56,8.66,9.78,9.96
STEP,StepStone Group Inc.,Financials,United States,NasdaqGS,3064.70,27.52,-32.99,-27.14,-25.74,,,,,,,29.18,32.16,35.38,37.38,36.70,43.49,46.94,,2.07,73.35,74.86,74.66,52.96,,,44.27,76.95,92.77,60.98,,,49.43,65.98,69.92,40.97,,,209.55,21.23,52.94,36.94,,,,,,,,,-167.91,-10.40,14.22,,,
STER,Sterling Check Corp.,Industrials,United States,NasdaqGS,1674.94,17.40,-15.16,-16.51,,,,,,,,21.36,21.03,,,,53.76,60.32,-7.08,,41.37,13.63,,,,,-117.09,-35.86,,,,,38.85,8.92,,,,,-64.57,-37.00,,,,,,,,,,,-19.87,-12.39,,,,
STLD,Steel Dynamics Inc.,Materials,United States,NasdaqGS,12483.73,66.16,7.56,7.15,12.29,141.72,108.06,572.20,34.13,15.75,20.96,77.61,71.78,69.54,68.60,67.47,42.89,46.49,11.61,1.81,91.73,32.63,15.91,18.81,11.20,8.69,396.35,108.77,35.67,37.95,33.13,22.08,273.76,87.15,32.16,32.06,27.74,19.13,483.50,118.84,36.69,53.10,53.92,27.73,,,,,,,55.91,29.85,19.75,19.82,17.49,17.37
STOK,Stoke Therapeutics Inc.,Health Care,United States,NasdaqGS,568.64,14.51,-39.52,-28.20,-57.13,-46.83,,,-18.96,,,17.00,17.90,19.77,21.24,23.67,68.97,72.66,-7.61,,,,,,,,62.25,55.31,88.84,,,,,,,,,,64.24,62.92,89.94,,,,,,,,,,-23.88,-1.49,27.50,,,
STRA,Strategic Education Inc.,Consumer Discretionary,United States,NasdaqGS,1663.83,67.33,18.69,17.13,-2.41,-59.47,-19.17,-28.15,-25.96,-4.16,-3.25,64.29,61.99,63.03,65.41,67.17,40.59,48.14,0.59,3.56,10.12,6.53,21.29,20.74,14.23,6.08,-18.41,-8.63,37.10,15.22,4.41,-4.71,5.74,5.92,25.84,21.34,13.96,4.55,-36.14,-17.60,52.05,9.62,2.50,-6.34,,,,,,,46.79,-42.42,-25.32,-1.97,8.46,15.64
STRL,Sterling Infrastructure Inc.,Industrials,United States,NasdaqGS,656.72,21.70,-17.49,-18.33,-0.91,57.82,67.57,111.09,16.39,10.86,7.75,25.36,25.87,25.67,24.99,24.65,39.08,40.69,,,10.81,18.51,15.09,18.04,13.00,12.18,14.62,62.93,35.88,99.55,54.90,21.88,12.22,41.15,24.86,38.55,31.01,18.35,48.08,25.30,35.49,46.64,30.38,5.73,,,,,,,20.41,-5.41,77.13,31.16,14.56,2.52
STRS,Stratus Properties Inc.,Real Estate,United States,NasdaqGS,268.55,32.46,-11.24,-5.97,22.49,10.78,6.95,290.09,3.47,1.35,14.56,38.98,37.91,36.77,35.34,33.85,39.39,47.64,,,-36.31,-44.65,4.16,-18.87,-15.80,-14.61,207.81,113.84,41.46,77.06,13.81,28.41,-34.69,-41.70,17.09,-15.06,-13.02,-5.05,-351.84,382.63,143.36,57.09,23.09,18.64,,,,,,,59.87,14.27,8.45,3.84,2.13,2.95
STTK,Shattuck Labs Inc.,Health Care,United States,NasdaqGS,228.42,5.39,-36.66,-28.70,-79.77,,,,,,,4.07,5.21,8.00,10.57,13.49,80.65,90.38,-0.89,,202.16,74.24,10.18,,,,22.58,34.38,94.55,,,,-3.64,17.85,123.90,,,,22.87,36.94,82.59,,,,,,,,,,-12.29,180.48,190.55,,,
SUMO,Sumo Logic Inc.,Information Technology,United States,NasdaqGS,961.74,8.31,-38.72,-31.55,-62.45,,,,,,,9.54,10.63,12.02,13.62,14.62,57.04,63.15,-3.04,,19.49,24.96,32.69,,,,47.74,17.01,33.55,,,,12.25,21.81,30.02,,,,53.64,15.71,37.18,,,,,,,,,,-19.54,1.57,13.34,,,
SVC,Service Properties Trust,Real Estate,United States,NasdaqGS,985.59,5.97,-31.93,-38.31,-50.09,-74.50,-74.11,-57.37,-36.54,-23.65,-8.16,7.35,7.86,8.61,9.13,9.68,55.47,62.54,0.08,0.67,18.20,-19.64,-13.30,-6.09,-2.11,2.14,-5360.44,-42.76,-30.04,-18.99,-12.33,-8.88,-25.96,-31.81,-22.64,-13.01,-7.05,-3.69,74.90,44.80,43.13,19.54,15.62,11.08,,,,,,,-28.41,-28.75,-20.08,-14.23,-9.69,-5.72
SVRA,Savara Inc.,Health Care,United States,NasdaqGS,212.12,1.86,50.00,41.98,22.37,-30.08,-67.25,,-11.22,-19.98,,1.29,1.26,1.25,1.27,1.34,51.21,51.20,18.17,,,,,36.62,,,-11.87,-10.51,-4.49,29.99,33.25,,-16.65,-13.54,,135.53,51.98,,-13.30,-25.82,-11.24,31.54,31.63,,,,,,,,155.39,21.27,17.89,27.90,,
SVVC,Firsthand Technology Value Fund Inc.,,,NasdaqGS,13.03,1.89,-52.87,-54.57,-66.78,-79.09,-77.11,-85.66,-40.59,-25.50,-17.63,2.99,3.35,3.63,4.03,4.34,38.68,43.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWAV,ShockWave Medical Inc.,Health Care,United States,NasdaqGS,7265.76,203.00,13.83,20.10,7.05,307.30,,,59.56,,,176.38,172.88,181.41,184.19,182.68,67.18,79.46,-0.04,,249.83,135.04,168.41,,,,-98.67,-87.04,-72.35,,,,318.20,175.59,239.24,,,,-86.09,-57.72,-39.42,,,,,,,,,,7.17,12.04,25.42,,,
SWBI,Smith & Wesson Brands Inc.,Consumer Discretionary,United States,NasdaqGS,606.36,13.25,-24.64,-23.92,-50.77,88.11,-21.13,92.60,23.40,-4.63,6.76,15.03,15.83,17.35,18.58,19.40,54.53,54.28,14.82,2.57,-18.42,27.73,21.54,-0.88,6.62,7.69,-19.86,125.65,80.56,4.21,15.43,18.90,-16.31,35.55,27.51,0.24,9.86,11.69,-22.83,78.23,119.42,8.75,21.55,28.29,,,,,,,39.08,-3.62,25.65,32.47,33.30,12.05
SWIM,Latham Group Inc.,Consumer Discretionary,United States,NasdaqGS,770.06,6.44,-74.27,-68.38,-79.21,,,,,,,11.86,14.76,15.49,16.97,19.09,74.08,80.59,-23.71,,56.29,40.81,,,,,-190.68,20.00,,,,,43.00,44.22,,,,,-490.09,189.15,,,,,,,,,,,-8.15,-17.34,,,,
SWKS,Skyworks Solutions Inc.,Information Technology,United States,NasdaqGS,15749.84,97.87,-36.31,-35.92,-46.64,29.29,6.22,315.37,8.92,1.21,15.28,115.80,127.20,136.13,145.58,150.36,36.46,44.09,4.70,2.29,52.25,23.00,9.72,9.21,12.14,13.67,83.56,31.67,7.99,8.15,16.65,18.77,55.77,25.16,8.80,8.57,13.70,15.01,83.89,32.49,17.72,8.53,18.46,20.79,,,,,,,-51.32,-29.05,-19.87,-11.38,-1.73,5.17
SWTX,SpringWorks Therapeutics Inc.,Health Care,United States,NasdaqGS,1427.01,29.15,-52.97,-48.00,-64.52,,,,,,,42.85,48.90,53.10,57.92,61.43,82.65,103.22,-0.07,,,,,,,,274.47,71.12,110.90,,,,,,,,,,281.60,72.71,113.73,,,,,,,,,,-24.17,14.52,170.32,,,
SYBT,Stock Yards Bancorp Inc.,Financials,United States,NasdaqGS,1837.05,62.86,-0.61,-3.45,32.45,91.76,83.33,407.77,24.19,12.87,17.62,55.48,57.51,58.79,57.16,56.22,27.62,26.73,0.18,1.78,42.38,17.41,15.00,12.27,,,,,,,,,,,,,,,26.80,6.29,10.37,12.72,,,53.36,28.98,22.63,16.58,14.63,13.67,25.39,16.84,13.58,11.38,11.00,11.07
SYNA,Synaptics Incorporated,Information Technology,United States,NasdaqGS,4746.13,119.83,-58.61,-52.47,-20.69,305.52,135.61,332.91,59.33,18.66,15.76,167.97,194.26,199.66,193.41,184.16,56.34,65.02,1.08,,0.43,-4.61,-6.34,-4.28,5.07,8.39,43.47,258.11,43.09,10.19,0.38,6.87,17.33,13.22,9.90,1.85,5.57,9.98,-33.00,86.44,-13.76,1.97,7.92,2.24,,,,,,,-73.77,-17.23,-11.34,-22.30,-22.27,-11.86
SYNH,Syneos Health Inc.,Health Care,United States,NasdaqGS,7527.98,73.39,-28.53,-20.05,-19.81,49.87,28.08,,14.41,5.07,,75.03,81.47,84.57,85.71,85.78,35.11,41.20,2.99,,18.05,5.59,5.89,38.30,30.48,28.13,27.76,21.34,14.32,19.08,23.16,70.08,19.74,8.77,8.43,24.72,22.43,22.73,21.81,33.76,113.05,15.83,38.96,14.71,,,,,,,-2.84,2.24,-2.80,45.67,31.37,
SYRS,Syros Pharmaceuticals Inc.,Health Care,United States,NasdaqGS,55.18,0.88,-73.13,-74.97,-83.25,-89.58,-95.03,,-52.88,-45.07,,1.02,1.64,2.30,2.81,3.27,90.88,111.18,-0.56,,55.62,244.25,125.44,136.57,,,20.81,13.09,15.64,15.69,33.10,,55.62,244.25,125.44,136.57,,,3.00,7.12,11.60,12.64,30.50,,,,,,,,-5.89,3.74,2.74,1.12,21.52,
TA,TravelCenters of America Inc.,Consumer Discretionary,United States,NasdaqGS,529.22,35.67,-30.90,-24.91,16.42,98.72,85.30,41.55,25.67,13.11,3.53,38.57,41.47,44.75,43.23,40.82,59.59,58.72,-0.65,,51.40,9.51,5.59,6.12,-0.83,-0.72,152.85,31.45,94.72,40.97,1.11,13.79,16.49,10.84,5.75,4.02,3.22,5.70,-521.07,32.48,-21.41,96.10,-0.58,9.52,,,,,,,10.36,12.93,18.67,9.50,5.38,8.48
TALK,Talkspace Inc.,Health Care,United States,NasdaqGS,280.68,1.79,-9.14,-1.65,-74.24,,,,,,,1.52,1.60,2.04,2.71,3.80,85.24,90.68,-89.83,,49.19,72.55,58.10,,,,327.27,78.65,66.80,,,,26.16,92.67,77.15,,,,180.47,46.87,46.37,,,,,,,,,,-265.75,51.50,49.93,,,
TANNI,TravelCenters of America Inc.,Consumer Discretionary,United States,NasdaqGS,529.22,25.70,,,,,,,,,,,,,,,,,,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TANNL,TravelCenters of America Inc.,Consumer Discretionary,United States,NasdaqGS,529.22,25.30,,,,,,,,,,,,,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARS,Tarsus Pharmaceuticals Inc.,Health Care,United States,NasdaqGS,387.28,14.71,-34.62,-35.57,-48.91,,,,,,,15.86,17.80,19.85,20.76,22.52,69.62,73.18,-0.08,,,,,,,,-54.97,68.18,108.05,,,,-170.33,,,,,,-48.43,72.07,118.86,,,,,,,,,,0.45,426.93,397.51,,,
TASK,TaskUs Inc.,Information Technology,United States,NasdaqGS,1838.80,18.81,-65.14,-59.20,-39.73,,,,,,,27.80,32.14,38.94,40.58,,92.11,93.07,-6.23,,59.13,45.43,44.10,,,,36.48,53.89,32.23,,,,55.79,42.55,38.38,,,,-269.98,31.51,22.13,,,,,,,,,,-62.29,-50.83,-20.24,,,
TAST,Carrols Restaurant Group Inc.,Consumer Discretionary,United States,NasdaqGS,104.83,2.04,-31.08,-29.66,-56.93,-75.78,-81.57,-63.56,-37.61,-28.66,-9.59,2.06,2.31,2.63,2.98,3.46,64.84,74.56,,20.10,6.78,6.28,11.90,11.86,13.22,16.87,-157.24,-15.47,-44.55,-30.56,11.39,-1.43,-8.18,2.64,1.92,4.09,11.94,17.58,46.04,16.11,62.09,-1.10,1.75,14.39,,,,,,,23.25,17.25,71.34,57.77,34.58,6.84
TBBK,The Bancorp Inc.,Financials,United States,NasdaqGS,1156.34,20.44,-19.24,-25.07,-5.24,127.11,166.49,116.07,31.38,21.62,8.00,23.69,24.97,26.16,25.67,25.40,48.33,53.31,3.63,,14.42,13.87,4.86,19.28,,,,,,,,,,,,,,,38.17,46.50,7.66,2.78,,,12.27,16.05,17.06,16.89,10.76,9.16,12.50,16.51,17.54,17.96,10.87,9.35
TBK,Triumph Bancorp Inc.,Financials,United States,NasdaqGS,1610.25,64.94,-45.47,-45.54,-9.11,125.17,156.68,,31.01,20.71,,78.48,88.67,95.55,92.37,90.41,46.53,54.39,0.09,,40.97,24.38,22.74,27.85,,,,,,,,,,,,,,,76.46,38.91,29.76,40.41,,,18.17,16.15,10.50,24.31,20.16,,9.18,9.69,7.10,18.17,15.26,
TBKCP,Triumph Bancorp Inc.,Financials,United States,NasdaqGS,1610.25,25.10,-4.74,-6.12,-3.56,,,,,,,25.90,26.48,26.85,27.05,27.14,18.10,23.27,,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBLD,Thornburg Income Builder Opportunities Trust,,,NasdaqGS,424.56,14.64,-18.44,-19.77,,,,,,,,16.07,16.93,17.65,,,18.68,23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBNK,Territorial Bancorp Inc.,Financials,United States,NasdaqGS,185.13,20.78,-16.04,-16.70,-12.84,-20.60,-17.07,32.42,-7.39,-3.67,2.84,22.93,23.64,24.13,24.38,24.56,15.47,16.45,3.31,4.91,-1.16,-3.25,-0.39,0.01,,,,,,,,,,,,,,,-6.32,-10.98,-3.19,1.29,,,3.06,2.52,2.93,2.21,2.45,1.82,3.06,2.52,2.93,2.21,2.45,1.82
TCBI,Texas Capital Bancshares Inc.,Financials,United States,NasdaqGS,2758.81,54.39,-9.73,-17.60,-13.12,-10.59,-30.31,31.12,-3.65,-6.96,2.74,56.59,58.59,59.16,59.79,61.02,37.70,37.80,,,17.68,-3.03,1.13,8.49,,,,,,,,,,,,,,,283.08,-9.79,-4.70,10.36,,,11.79,7.04,8.68,9.82,11.65,17.94,6.98,4.80,7.44,9.47,11.94,17.11
TCBIO,Texas Capital Bancshares Inc.,Financials,United States,NasdaqGS,2758.81,21.40,-18.33,-17.79,-18.24,,,,,,,23.04,24.07,24.66,25.18,,17.95,22.75,,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCBK,TriCo Bancshares,Financials,United States,NasdaqGS,1563.50,46.49,9.46,4.45,18.14,30.27,45.74,274.36,9.20,7.81,14.09,42.53,42.84,43.24,42.59,43.07,27.00,28.67,0.27,2.15,26.78,4.76,9.31,9.35,,,,,,,,,,,,,,,81.53,13.04,19.86,21.30,,,8.11,5.04,6.53,15.94,13.27,16.54,11.73,7.62,9.94,13.65,12.03,14.50
TCBX,Third Coast Bancshares Inc.,Financials,United States,NasdaqGS,291.21,21.64,-16.71,-15.99,,,,,,,,23.10,23.92,,,,30.00,28.78,-56.20,,35.70,59.66,,,,,,,,,,,,,,,,,-5.70,119.04,,,,,148.31,130.00,,,,,177.11,122.45,,,,
TCDA,Tricida Inc.,Health Care,United States,NasdaqGS,602.47,10.87,13.70,19.98,169.73,-68.15,,,-31.66,,,9.26,9.22,8.27,7.44,6.96,73.82,80.54,-7.03,,,,,,,,-35.63,-7.52,13.87,41.27,,,,,,,,,-33.32,-0.07,19.75,43.86,,,,,,,,,-99.80,-97.13,-89.61,-65.95,,
TCPC,BlackRock TCP Capital Corp.,,,NasdaqGS,746.93,12.93,0.17,-0.78,2.64,23.11,27.86,136.65,7.16,5.03,8.98,13.54,13.56,13.66,13.75,13.85,18.56,21.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCRR,TCR2 Therapeutics Inc.,Health Care,United States,NasdaqGS,127.59,3.31,-28.97,-19.85,-77.44,-75.24,,,-37.16,,,2.59,3.10,4.10,6.19,8.19,72.49,68.83,-0.75,,,,,,,,39.86,36.75,53.72,57.45,,,,,,,,,48.69,44.80,60.25,58.70,,,,,,,,,18.99,32.45,48.65,88.32,,
TCRT,Alaunos Therapeutics Inc.,Health Care,United States,NasdaqGS,288.04,1.34,22.94,34.61,-47.24,-76.61,-78.28,-78.46,-38.34,-26.28,-14.21,0.73,0.83,1.03,1.22,1.50,119.51,141.25,-0.01,,,,39.69,-43.42,-16.21,-5.03,-4.42,15.22,12.53,-14.21,8.46,0.73,-6.55,13.35,13.16,-20.07,6.67,-1.35,-1.53,-18.24,14.03,-13.78,13.84,2.13,,,,,,,-53.17,-21.83,-12.13,-5.56,8.02,-2.08
TDUP,ThredUp Inc.,Consumer Discretionary,United States,NasdaqGS,245.64,2.48,-80.56,-78.80,-89.67,,,,,,,5.99,7.79,10.90,13.14,14.91,84.08,97.52,-21.05,,35.36,23.98,24.80,,,,33.91,30.19,22.12,,,,39.00,25.83,31.68,,,,31.95,28.61,22.72,,,,,,,,,,-180.86,-0.99,5.39,,,
TECH,Bio-Techne Corporation,Health Care,United States,NasdaqGS,14513.65,369.93,-28.37,-10.77,-19.49,76.42,223.75,453.63,20.79,26.44,18.64,388.47,404.17,427.24,439.60,437.75,36.12,41.91,0.16,0.35,26.04,14.19,13.13,13.28,14.64,12.37,63.24,26.93,14.62,9.16,5.59,3.98,31.30,15.30,13.44,13.15,13.66,10.84,-38.76,20.89,3.63,6.09,3.42,2.26,,,,,,,-23.77,-15.77,43.96,-5.49,-20.87,-13.58
TENB,Tenable Holdings Inc.,Information Technology,United States,NasdaqGS,5715.99,51.69,-6.14,4.49,23.28,77.51,,,21.04,,,52.00,51.57,51.44,49.93,48.48,50.23,59.32,-0.55,,22.92,23.54,26.49,34.19,,,-3.40,-36.63,-21.68,-0.55,,,19.87,21.65,24.70,31.60,,,9.23,-31.34,-14.05,4.64,,,,,,,,,-241.87,100.68,-0.90,-17.26,,
